timestamp_utc,elapsed_hours,record_speedup,successful_trials,attempts,recent_improvement_percent_per_trial,exact_record_age_hours,exact_record_successes_since,material_checkpoint_speedup,material_age_hours,material_successes_since,material_attempts_since,material_attempts_per_worker,adaptive_material_gap_p95_hours,adaptive_drought_ratio,record_gain_trailing_1h_percent,low_gain_dwell_hours,alert_current_zero,alert_exact_age,alert_material_age,alert_material_effort,alert_adaptive,alert_persistent_slope,target_region
2026-07-19T15:23:27.993818Z,13.45,2.348167588,673,738,0.025886,0.267665,7,2.342097708,0.512262,17,21,4.2,1.253858,0.408549,0.662793,0.0,0,0,0,0,0,0,
2026-07-19T15:24:27.993818Z,13.466667,2.348167588,673,738,0.025886,0.284332,7,2.342097708,0.528929,17,21,4.2,1.253858,0.421841,0.662793,0.0,0,0,0,0,0,0,
2026-07-19T15:25:27.993818Z,13.483333,2.348167588,673,739,0.025886,0.300998,7,2.342097708,0.545595,17,22,4.4,1.253858,0.435133,0.662793,0.0,0,0,0,0,0,0,
2026-07-19T15:26:27.993818Z,13.5,2.348167588,674,740,0.024091,0.317665,8,2.342097708,0.562262,18,23,4.6,1.253858,0.448426,0.662793,0.0,0,0,0,0,0,0,
2026-07-19T15:27:27.993818Z,13.516667,2.348167588,674,740,0.024091,0.334332,8,2.342097708,0.578929,18,23,4.6,1.253858,0.461718,0.662793,0.0,0,0,0,0,0,0,
2026-07-19T15:28:27.993818Z,13.533333,2.348167588,674,740,0.024091,0.350998,8,2.342097708,0.595595,18,23,4.6,1.253858,0.47501,0.662793,0.0,0,0,0,0,0,0,
2026-07-19T15:29:27.993818Z,13.55,2.352003914,675,742,0.040421,0.000907,0,2.342097708,0.612262,19,25,5.0,1.253858,0.488303,0.827251,0.0,0,0,0,0,0,0,
2026-07-19T15:30:27.993818Z,13.566667,2.352003914,675,742,0.040421,0.017574,0,2.342097708,0.628929,19,25,5.0,1.253858,0.501595,0.827251,0.0,0,0,0,0,0,0,
2026-07-19T15:31:27.993818Z,13.583333,2.352003914,676,743,0.016326,0.03424,1,2.342097708,0.645595,20,26,5.2,1.253858,0.514887,0.827251,0.0,0,0,0,0,0,0,
2026-07-19T15:32:27.993818Z,13.6,2.352003914,677,744,0.016326,0.050907,2,2.342097708,0.662262,21,27,5.4,1.253858,0.528179,0.827251,0.0,0,0,0,0,0,0,
2026-07-19T15:33:27.993818Z,13.616667,2.352003914,677,745,0.016326,0.067574,2,2.342097708,0.678929,21,28,5.6,1.253858,0.541472,0.827251,0.0,0,0,0,0,0,0,
2026-07-19T15:34:27.993818Z,13.633333,2.352003914,677,745,0.016326,0.08424,2,2.342097708,0.695595,21,28,5.6,1.253858,0.554764,0.827251,0.0,0,0,0,0,0,0,
2026-07-19T15:35:27.993818Z,13.65,2.352003914,678,747,0.016326,0.100907,3,2.342097708,0.712262,22,30,6.0,1.253858,0.568056,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:36:27.993818Z,13.666667,2.352003914,678,747,0.016326,0.117574,3,2.342097708,0.728929,22,30,6.0,1.253858,0.581349,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:37:27.993818Z,13.683333,2.352003914,679,748,0.016326,0.13424,4,2.342097708,0.745595,23,31,6.2,1.253858,0.594641,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:38:27.993818Z,13.7,2.352003914,680,749,0.016326,0.150907,5,2.342097708,0.762262,24,32,6.4,1.253858,0.607933,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:39:27.993818Z,13.716667,2.352003914,681,751,0.016326,0.167574,6,2.342097708,0.778929,25,34,6.8,1.253858,0.621226,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:40:27.993818Z,13.733333,2.352003914,681,751,0.016326,0.18424,6,2.342097708,0.795595,25,34,6.8,1.253858,0.634518,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:41:27.993818Z,13.75,2.352003914,681,751,0.016326,0.200907,6,2.342097708,0.812262,25,34,6.8,1.253858,0.64781,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:42:27.993818Z,13.766667,2.352003914,681,751,0.016326,0.217574,6,2.342097708,0.828929,25,34,6.8,1.253858,0.661103,0.803226,0.0,0,0,0,1,0,0,
2026-07-19T15:43:27.993818Z,13.783333,2.352551149,682,752,0.018652,0.01125,0,2.342097708,0.845595,26,35,7.0,1.253858,0.674395,0.826679,0.0,0,0,0,1,0,0,
2026-07-19T15:44:27.993818Z,13.8,2.354657678,684,754,0.027605,0.011951,1,2.354657678,0.011951,1,1,0.2,1.253858,0.009531,0.916962,0.0,0,0,0,0,0,0,
2026-07-19T15:45:27.993818Z,13.816667,2.354657678,685,755,0.011277,0.028618,2,2.354657678,0.028618,2,2,0.4,1.253858,0.022824,0.916962,0.0,0,0,0,0,0,0,
2026-07-19T15:46:27.993818Z,13.833333,2.354657678,686,756,0.011277,0.045284,3,2.354657678,0.045284,3,3,0.6,1.253858,0.036116,0.916962,0.0,0,0,0,0,0,0,
2026-07-19T15:47:27.993818Z,13.85,2.354657678,686,756,0.011277,0.061951,3,2.354657678,0.061951,3,3,0.6,1.253858,0.049408,0.916962,0.0,0,0,0,0,0,0,
2026-07-19T15:48:27.993818Z,13.866667,2.354657678,686,756,0.011277,0.078618,3,2.354657678,0.078618,3,3,0.6,1.253858,0.062701,0.916962,0.0,0,0,0,0,0,0,
2026-07-19T15:49:27.993818Z,13.883333,2.360691999,688,759,0.036878,0.008549,1,2.354657678,0.095284,5,6,1.2,1.253858,0.075993,1.175583,0.0,0,0,0,0,0,0,
2026-07-19T15:50:27.993818Z,13.9,2.360691999,688,759,0.036878,0.025216,1,2.354657678,0.111951,5,6,1.2,1.253858,0.089285,1.175583,0.0,0,0,0,0,0,0,
2026-07-19T15:51:27.993818Z,13.916667,2.360691999,689,760,0.036878,0.041883,2,2.354657678,0.128618,6,7,1.4,1.253858,0.102578,1.175583,0.0,0,0,0,0,0,0,
2026-07-19T15:52:27.993818Z,13.933333,2.360691999,689,760,0.036878,0.058549,2,2.354657678,0.145284,6,7,1.4,1.253858,0.11587,1.175583,0.0,0,0,0,0,0,0,
2026-07-19T15:53:27.993818Z,13.95,2.360691999,690,761,0.036878,0.075216,3,2.354657678,0.161951,7,8,1.6,1.253858,0.129162,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T15:54:27.993818Z,13.966667,2.360691999,691,762,0.036878,0.091883,4,2.354657678,0.178618,8,9,1.8,1.253858,0.142454,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T15:55:27.993818Z,13.983333,2.360691999,692,763,0.034551,0.108549,5,2.354657678,0.195284,9,10,2.0,1.253858,0.155747,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T15:56:27.993818Z,14.0,2.360691999,693,764,0.025598,0.125216,6,2.354657678,0.211951,10,11,2.2,1.253858,0.169039,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T15:57:27.993818Z,14.016667,2.360691999,694,765,0.025598,0.141883,7,2.354657678,0.228618,11,12,2.4,1.253858,0.182331,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T15:58:27.993818Z,14.033333,2.360691999,694,765,0.025598,0.158549,7,2.354657678,0.245284,11,12,2.4,1.253858,0.195624,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T15:59:27.993818Z,14.05,2.360691999,695,766,0.025598,0.175216,8,2.354657678,0.261951,12,13,2.6,1.253858,0.208916,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T16:00:27.993818Z,14.066667,2.360691999,696,767,0.025598,0.191883,9,2.354657678,0.278618,13,14,2.8,1.253858,0.222208,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T16:01:27.993818Z,14.083333,2.360691999,696,767,0.025598,0.208549,9,2.354657678,0.295284,13,14,2.8,1.253858,0.235501,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T16:02:27.993818Z,14.1,2.360691999,696,767,0.025598,0.225216,9,2.354657678,0.311951,13,14,2.8,1.253858,0.248793,0.793916,0.0,0,0,0,0,0,0,
2026-07-19T16:03:27.993818Z,14.116667,2.360691999,696,767,0.025598,0.241883,9,2.354657678,0.328618,13,14,2.8,1.253858,0.262085,0.77583,0.0,0,0,0,0,0,0,
2026-07-19T16:04:27.993818Z,14.133333,2.360691999,697,768,0.0,0.258549,10,2.354657678,0.345284,14,15,3.0,1.253858,0.275378,0.77583,0.0,1,0,0,0,0,0,
2026-07-19T16:05:27.993818Z,14.15,2.360691999,698,769,0.0,0.275216,11,2.354657678,0.361951,15,16,3.2,1.253858,0.28867,0.77583,0.0,1,0,0,0,0,0,
2026-07-19T16:06:27.993818Z,14.166667,2.360691999,698,769,0.0,0.291883,11,2.354657678,0.378618,15,16,3.2,1.253858,0.301962,0.77583,0.0,1,0,0,0,0,0,
2026-07-19T16:07:27.993818Z,14.183333,2.360691999,699,770,0.0,0.308549,12,2.354657678,0.395284,16,17,3.4,1.253858,0.315254,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:08:27.993818Z,14.2,2.360691999,699,771,0.0,0.325216,12,2.354657678,0.411951,16,18,3.6,1.253858,0.328547,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:09:27.993818Z,14.216667,2.360691999,700,772,0.0,0.341883,13,2.354657678,0.428618,17,19,3.8,1.253858,0.341839,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:10:27.993818Z,14.233333,2.360691999,702,774,0.0,0.358549,15,2.354657678,0.445284,19,21,4.2,1.253858,0.355131,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:11:27.993818Z,14.25,2.360691999,702,774,0.0,0.375216,15,2.354657678,0.461951,19,21,4.2,1.253858,0.368424,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:12:27.993818Z,14.266667,2.360691999,702,774,0.0,0.391883,15,2.354657678,0.478618,19,21,4.2,1.253858,0.381716,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:13:27.993818Z,14.283333,2.360691999,704,776,0.0,0.408549,17,2.354657678,0.495284,21,23,4.6,1.253858,0.395008,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:14:27.993818Z,14.3,2.360691999,704,776,0.0,0.425216,17,2.354657678,0.511951,21,23,4.6,1.253858,0.408301,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:15:27.993818Z,14.316667,2.360691999,704,776,0.0,0.441883,17,2.354657678,0.528618,21,23,4.6,1.253858,0.421593,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:16:27.993818Z,14.333333,2.360691999,705,778,0.0,0.458549,18,2.354657678,0.545284,22,25,5.0,1.253858,0.434885,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:17:27.993818Z,14.35,2.360691999,706,779,0.0,0.475216,19,2.354657678,0.561951,23,26,5.2,1.253858,0.448178,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:18:27.993818Z,14.366667,2.360691999,707,780,0.0,0.491883,20,2.354657678,0.578618,24,27,5.4,1.253858,0.46147,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:19:27.993818Z,14.383333,2.360691999,707,780,0.0,0.508549,20,2.354657678,0.595284,24,27,5.4,1.253858,0.474762,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:20:27.993818Z,14.4,2.360691999,707,780,0.0,0.525216,20,2.354657678,0.611951,24,27,5.4,1.253858,0.488054,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:21:27.993818Z,14.416667,2.360691999,708,782,0.0,0.541883,21,2.354657678,0.628618,25,29,5.8,1.253858,0.501347,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:22:27.993818Z,14.433333,2.360691999,708,782,0.0,0.558549,21,2.354657678,0.645284,25,29,5.8,1.253858,0.514639,0.53337,0.0,1,0,0,0,0,0,
2026-07-19T16:23:27.993818Z,14.45,2.360691999,710,784,0.0,0.575216,23,2.354657678,0.661951,27,31,6.2,1.253858,0.527931,0.53337,0.0,1,0,0,1,0,0,
2026-07-19T16:24:27.993818Z,14.466667,2.360691999,710,784,0.0,0.591883,23,2.354657678,0.678618,27,31,6.2,1.253858,0.541224,0.53337,0.0,1,0,0,1,0,0,
2026-07-19T16:25:27.993818Z,14.483333,2.360691999,711,785,0.0,0.608549,24,2.354657678,0.695284,28,32,6.4,1.253858,0.554516,0.53337,0.0,1,0,0,1,0,0,
2026-07-19T16:26:27.993818Z,14.5,2.360691999,712,786,0.0,0.625216,25,2.354657678,0.711951,29,33,6.6,1.253858,0.567808,0.53337,0.0,1,0,0,1,0,0,
2026-07-19T16:27:27.993818Z,14.516667,2.360691999,712,786,0.0,0.641883,25,2.354657678,0.728618,29,33,6.6,1.253858,0.581101,0.53337,0.0,1,0,0,1,0,0,
2026-07-19T16:28:27.993818Z,14.533333,2.367764306,713,788,0.029918,0.003883,0,2.367764306,0.003883,0,0,0.0,1.253858,0.003097,0.834554,0.0,0,0,0,0,0,0,
2026-07-19T16:29:27.993818Z,14.55,2.367764306,714,789,0.029918,0.02055,1,2.367764306,0.02055,1,1,0.2,1.253858,0.016389,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:30:27.993818Z,14.566667,2.367764306,715,790,0.029918,0.037217,2,2.367764306,0.037217,2,2,0.4,1.253858,0.029682,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:31:27.993818Z,14.583333,2.367764306,716,791,0.029918,0.053883,3,2.367764306,0.053883,3,3,0.6,1.253858,0.042974,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:32:27.993818Z,14.6,2.367764306,716,791,0.029918,0.07055,3,2.367764306,0.07055,3,3,0.6,1.253858,0.056266,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:33:27.993818Z,14.616667,2.367764306,716,791,0.029918,0.087217,3,2.367764306,0.087217,3,3,0.6,1.253858,0.069559,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:34:27.993818Z,14.633333,2.367764306,716,791,0.029918,0.103883,3,2.367764306,0.103883,3,3,0.6,1.253858,0.082851,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:35:27.993818Z,14.65,2.367764306,718,793,0.029918,0.12055,5,2.367764306,0.12055,5,5,1.0,1.253858,0.096143,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:36:27.993818Z,14.666667,2.367764306,720,795,0.029918,0.137217,7,2.367764306,0.137217,7,7,1.4,1.253858,0.109436,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:37:27.993818Z,14.683333,2.367764306,720,795,0.029918,0.153883,7,2.367764306,0.153883,7,7,1.4,1.253858,0.122728,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:38:27.993818Z,14.7,2.367764306,720,795,0.029918,0.17055,7,2.367764306,0.17055,7,7,1.4,1.253858,0.13602,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:39:27.993818Z,14.716667,2.367764306,721,796,0.029918,0.187217,8,2.367764306,0.187217,8,8,1.6,1.253858,0.149312,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:40:27.993818Z,14.733333,2.367764306,721,796,0.029918,0.203883,8,2.367764306,0.203883,8,8,1.6,1.253858,0.162605,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:41:27.993818Z,14.75,2.367764306,722,797,0.029918,0.22055,9,2.367764306,0.22055,9,9,1.8,1.253858,0.175897,0.670084,0.0,0,0,0,0,0,0,
2026-07-19T16:42:27.993818Z,14.766667,2.367764306,723,798,0.0,0.237217,10,2.367764306,0.237217,10,10,2.0,1.253858,0.189189,0.670084,0.0,1,0,0,0,0,0,
2026-07-19T16:43:27.993818Z,14.783333,2.367764306,723,798,0.0,0.253883,10,2.367764306,0.253883,10,10,2.0,1.253858,0.202482,0.646666,0.0,1,0,0,0,0,0,
2026-07-19T16:44:27.993818Z,14.8,2.367764306,723,798,0.0,0.27055,10,2.367764306,0.27055,10,10,2.0,1.253858,0.215774,0.556626,0.0,1,0,0,0,0,0,
2026-07-19T16:45:27.993818Z,14.816667,2.367764306,724,799,0.0,0.287217,11,2.367764306,0.287217,11,11,2.2,1.253858,0.229066,0.556626,0.0,1,0,0,0,0,0,
2026-07-19T16:46:27.993818Z,14.833333,2.367764306,725,800,0.0,0.303883,12,2.367764306,0.303883,12,12,2.4,1.253858,0.242359,0.556626,0.0,1,0,0,0,0,0,
2026-07-19T16:47:27.993818Z,14.85,2.367764306,725,800,0.0,0.32055,12,2.367764306,0.32055,12,12,2.4,1.253858,0.255651,0.556626,0.0,1,0,0,0,0,0,
2026-07-19T16:48:27.993818Z,14.866667,2.367764306,726,801,0.0,0.337217,13,2.367764306,0.337217,13,13,2.6,1.253858,0.268943,0.556626,0.0,1,0,0,0,0,0,
2026-07-19T16:49:27.993818Z,14.883333,2.367764306,726,801,0.0,0.353883,13,2.367764306,0.353883,13,13,2.6,1.253858,0.282236,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:50:27.993818Z,14.9,2.367764306,726,801,0.0,0.37055,13,2.367764306,0.37055,13,13,2.6,1.253858,0.295528,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:51:27.993818Z,14.916667,2.367764306,726,801,0.0,0.387217,13,2.367764306,0.387217,13,13,2.6,1.253858,0.30882,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:52:27.993818Z,14.933333,2.367764306,726,801,0.0,0.403883,13,2.367764306,0.403883,13,13,2.6,1.253858,0.322112,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:53:27.993818Z,14.95,2.367764306,726,801,0.0,0.42055,13,2.367764306,0.42055,13,13,2.6,1.253858,0.335405,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:54:27.993818Z,14.966667,2.367764306,726,801,0.0,0.437217,13,2.367764306,0.437217,13,13,2.6,1.253858,0.348697,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:55:27.993818Z,14.983333,2.367764306,726,801,0.0,0.453883,13,2.367764306,0.453883,13,13,2.6,1.253858,0.361989,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:56:27.993818Z,15.0,2.367764306,726,801,0.0,0.47055,13,2.367764306,0.47055,13,13,2.6,1.253858,0.375282,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:57:27.993818Z,15.016667,2.367764306,726,801,0.0,0.487217,13,2.367764306,0.487217,13,13,2.6,1.253858,0.388574,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:58:27.993818Z,15.033333,2.367764306,726,801,0.0,0.503883,13,2.367764306,0.503883,13,13,2.6,1.253858,0.401866,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T16:59:27.993818Z,15.05,2.367764306,726,801,0.0,0.52055,13,2.367764306,0.52055,13,13,2.6,1.253858,0.415159,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:00:27.993818Z,15.066667,2.367764306,728,803,0.0,0.537217,15,2.367764306,0.537217,15,15,3.0,1.253858,0.428451,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:01:27.993818Z,15.083333,2.367764306,728,803,0.0,0.553883,15,2.367764306,0.553883,15,15,3.0,1.253858,0.441743,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:02:27.993818Z,15.1,2.367764306,728,803,0.0,0.57055,15,2.367764306,0.57055,15,15,3.0,1.253858,0.455036,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:03:27.993818Z,15.116667,2.367764306,728,803,0.0,0.587217,15,2.367764306,0.587217,15,15,3.0,1.253858,0.468328,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:04:27.993818Z,15.133333,2.367764306,728,803,0.0,0.603883,15,2.367764306,0.603883,15,15,3.0,1.253858,0.48162,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:05:27.993818Z,15.15,2.367764306,728,803,0.0,0.62055,15,2.367764306,0.62055,15,15,3.0,1.253858,0.494913,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:06:27.993818Z,15.166667,2.367764306,728,803,0.0,0.637217,15,2.367764306,0.637217,15,15,3.0,1.253858,0.508205,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:07:27.993818Z,15.183333,2.367764306,728,803,0.0,0.653883,15,2.367764306,0.653883,15,15,3.0,1.253858,0.521497,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:08:27.993818Z,15.2,2.367764306,728,803,0.0,0.67055,15,2.367764306,0.67055,15,15,3.0,1.253858,0.534789,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:09:27.993818Z,15.216667,2.367764306,729,804,0.0,0.687217,16,2.367764306,0.687217,16,16,3.2,1.253858,0.548082,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:10:27.993818Z,15.233333,2.367764306,729,804,0.0,0.703883,16,2.367764306,0.703883,16,16,3.2,1.253858,0.561374,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:11:27.993818Z,15.25,2.367764306,729,804,0.0,0.72055,16,2.367764306,0.72055,16,16,3.2,1.253858,0.574666,0.299586,0.0,1,0,0,0,0,0,
2026-07-19T17:12:27.993818Z,15.266667,2.374046635,731,806,0.026501,0.009003,1,2.367764306,0.737217,18,18,3.6,1.253858,0.587959,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:13:27.993818Z,15.283333,2.374046635,731,806,0.026501,0.025669,1,2.367764306,0.753883,18,18,3.6,1.253858,0.601251,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:14:27.993818Z,15.3,2.374046635,731,806,0.026501,0.042336,1,2.367764306,0.77055,18,18,3.6,1.253858,0.614543,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:15:27.993818Z,15.316667,2.374046635,731,806,0.026501,0.059003,1,2.367764306,0.787217,18,18,3.6,1.253858,0.627836,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:16:27.993818Z,15.333333,2.374046635,731,806,0.026501,0.075669,1,2.367764306,0.803883,18,18,3.6,1.253858,0.641128,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:17:27.993818Z,15.35,2.374046635,731,806,0.026501,0.092336,1,2.367764306,0.82055,18,18,3.6,1.253858,0.65442,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:18:27.993818Z,15.366667,2.374046635,731,806,0.026501,0.109003,1,2.367764306,0.837217,18,18,3.6,1.253858,0.667713,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:19:27.993818Z,15.383333,2.374046635,733,808,0.026501,0.125669,3,2.367764306,0.853883,20,20,4.0,1.253858,0.681005,0.565709,0.0,0,0,0,0,0,0,
2026-07-19T17:20:27.993818Z,15.4,2.37570432,734,809,0.033483,0.011081,0,2.367764306,0.87055,21,21,4.2,1.253858,0.694297,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:21:27.993818Z,15.416667,2.37570432,734,809,0.033483,0.027748,0,2.367764306,0.887217,21,21,4.2,1.253858,0.707589,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:22:27.993818Z,15.433333,2.37570432,734,809,0.033483,0.044414,0,2.367764306,0.903883,21,21,4.2,1.253858,0.720882,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:23:27.993818Z,15.45,2.37570432,734,809,0.033483,0.061081,0,2.367764306,0.92055,21,21,4.2,1.253858,0.734174,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:24:27.993818Z,15.466667,2.37570432,734,809,0.033483,0.077748,0,2.367764306,0.937217,21,21,4.2,1.253858,0.747466,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:25:27.993818Z,15.483333,2.37570432,735,810,0.033483,0.094414,1,2.367764306,0.953883,22,22,4.4,1.253858,0.760759,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:26:27.993818Z,15.5,2.37570432,737,812,0.033483,0.111081,3,2.367764306,0.97055,24,24,4.8,1.253858,0.774051,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:27:27.993818Z,15.516667,2.37570432,737,812,0.033483,0.127748,3,2.367764306,0.987217,24,24,4.8,1.253858,0.787343,0.635929,0.0,0,0,0,0,0,0,
2026-07-19T17:28:27.993818Z,15.533333,2.37570432,737,812,0.033483,0.144414,3,2.367764306,1.003883,24,24,4.8,1.253858,0.800636,0.335338,0.0,0,0,1,0,0,0,
2026-07-19T17:29:27.993818Z,15.55,2.37570432,737,812,0.033483,0.161081,3,2.367764306,1.02055,24,24,4.8,1.253858,0.813928,0.335338,0.0,0,0,1,0,0,0,
2026-07-19T17:30:27.993818Z,15.566667,2.37570432,737,812,0.033483,0.177748,3,2.367764306,1.037217,24,24,4.8,1.253858,0.82722,0.335338,0.0,0,0,1,0,0,0,
2026-07-19T17:31:27.993818Z,15.583333,2.397789797,740,815,0.099564,0.008394,0,2.397789797,0.008394,0,0,0.0,1.183295,0.007094,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:32:27.993818Z,15.6,2.397789797,740,815,0.099564,0.025061,0,2.397789797,0.025061,0,0,0.0,1.183295,0.021179,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:33:27.993818Z,15.616667,2.397789797,740,815,0.099564,0.041728,0,2.397789797,0.041728,0,0,0.0,1.183295,0.035264,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:34:27.993818Z,15.633333,2.397789797,740,815,0.099564,0.058394,0,2.397789797,0.058394,0,0,0.0,1.183295,0.049349,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:35:27.993818Z,15.65,2.397789797,740,815,0.099564,0.075061,0,2.397789797,0.075061,0,0,0.0,1.183295,0.063434,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:36:27.993818Z,15.666667,2.397789797,741,816,0.099564,0.091728,1,2.397789797,0.091728,1,1,0.2,1.183295,0.077519,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:37:27.993818Z,15.683333,2.397789797,742,817,0.099564,0.108394,2,2.397789797,0.108394,2,2,0.4,1.183295,0.091604,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:38:27.993818Z,15.7,2.397789797,742,818,0.099564,0.125061,2,2.397789797,0.125061,2,3,0.6,1.183295,0.105689,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:39:27.993818Z,15.716667,2.397789797,742,818,0.099564,0.141728,2,2.397789797,0.141728,2,3,0.6,1.183295,0.119774,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:40:27.993818Z,15.733333,2.397789797,742,818,0.099564,0.158394,2,2.397789797,0.158394,2,3,0.6,1.183295,0.133859,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:41:27.993818Z,15.75,2.397789797,742,818,0.099564,0.175061,2,2.397789797,0.175061,2,3,0.6,1.183295,0.147944,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:42:27.993818Z,15.766667,2.397789797,742,818,0.099564,0.191728,2,2.397789797,0.191728,2,3,0.6,1.183295,0.162029,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:43:27.993818Z,15.783333,2.397789797,743,820,0.099564,0.208394,3,2.397789797,0.208394,3,5,1.0,1.183295,0.176114,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:44:27.993818Z,15.8,2.397789797,743,820,0.099564,0.225061,3,2.397789797,0.225061,3,5,1.0,1.183295,0.190199,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:45:27.993818Z,15.816667,2.397789797,744,821,0.092577,0.241728,4,2.397789797,0.241728,4,6,1.2,1.183295,0.204284,1.268095,0.0,0,0,0,0,0,0,
2026-07-19T17:46:27.993818Z,15.833333,2.397789797,744,821,0.092577,0.258394,4,2.397789797,0.258394,4,6,1.2,1.183295,0.218368,1.268095,0.0,0,0,0,0,0,0,
